virtualX, virtualY, virtualZ, virtualHeading, virtualPitch, virtualRoll, physX, physY, physZ, physHeading, physPitch, physRoll, steeringRate, translationGain, deltaFrameTime, 
#Male, #RDW:SteerToCenter, #Tracker:WorldVizPPT, #OpenWorld, #HMD:NvisSX60, 
3.71203052441, 1.90452463087, -2.54229675925, 32.6869708718, -12.5999221802, 1.75450646877, 3.72565087289, 1.90050924802, -2.54014641508, 28.8670063019, -12.5999221802, 1.75450646877, -0.377596808857, 1.0, 0.0442737278389, 
3.70990182317, 1.90465768153, -2.54232916811, 32.7036884901, -12.5999221802, 1.77289938927, 3.72238654549, 1.90071394135, -2.54041434475, 28.8670063019, -12.5999221802, 1.77289938927, -0.292743797696, 1.0, 0.0521971089991, 
3.71045294506, 1.90395379214, -2.54379601034, 32.7189688701, -12.5999221802, 1.69279038906, 3.72338352568, 1.89963103458, -2.54260923358, 28.8670063019, -12.5999221802, 1.69279038906, -0.285846755159, 1.0, 0.0489134484867, 
3.70945874932, 1.90405662731, -2.5436527568, 32.8034824657, -12.5794820786, 1.52922511101, 3.72184278887, 1.89978924255, -2.54249019675, 28.937538147, -12.5794820786, 1.52922511101, -0.0709251094764, 1.0, 0.209396812886, 
3.70811277288, 1.90441833102, -2.54138281258, 32.853333805, -12.5812549591, 1.52796244621, 3.71954335781, 1.9003457098, -2.53914412957, 28.9725379944, -12.5812549591, 1.52796244621, -0.376952619678, 1.0, 0.0356563643435, 
3.70832336153, 1.90419940487, -2.54171666479, 32.885064131, -12.5821866989, 1.56611514091, 3.71990120304, 1.90000890033, -2.53963475748, 28.9908275604, -12.5821866989, 1.56611514091, -0.323632609685, 1.0, 0.0377995253085, 
3.70968900514, 1.90392330894, -2.54184945278, 32.897713092, -12.5746707916, 1.61524605751, 3.72201121611, 1.89958413736, -2.53969590171, 28.9912433624, -12.5746707916, 1.61524605751, -0.227621721159, 1.0, 0.049757942086, 
3.70874388981, 1.9048091656, -2.54087209512, 32.9137788418, -12.4890117645, 1.62761795521, 3.7204582477, 1.90094699376, -2.53829469925, 28.9959831238, -12.4890117645, 1.62761795521, -0.211576969751, 1.0, 0.0497809459276, 
3.70824574987, 1.90443286661, -2.54117469329, 32.9258715546, -12.4605083466, 1.60896444321, 3.71972546321, 1.90036807224, -2.53881148933, 28.997543335, -12.4605083466, 1.60896444321, -0.197492996434, 1.0, 0.0498177723318, 
3.70763649937, 1.90463557865, -2.54031598501, 32.9255039932, -12.4291934967, 1.54997158051, 3.71869962766, 1.90067993692, -2.5375578999, 28.9873371124, -12.4291934967, 1.54997158051, -0.148255439116, 1.0, 0.0634142436419, 
3.70818977795, 1.90373025355, -2.53950203877, 32.873227567, -12.4260673523, 1.56339681149, 3.71946140474, 1.89928712906, -2.53624935077, 28.9256591797, -12.4260673523, 1.56339681149, -0.168969985999, 1.0, 0.0525744165416, 
3.70754019075, 1.90427457325, -2.53941392034, 32.8752713133, -12.4257202148, 1.56488108635, 3.71845507001, 1.90012454399, -2.53618302557, 28.9188194275, -12.4257202148, 1.56488108635, -0.168589918742, 1.0, 0.0497986108662, 
3.70779676783, 1.90456130297, -2.53875046093, 32.883666857, -12.4257202148, 1.56488108635, 3.71877843627, 1.90056566663, -2.5351375154, 28.9188194275, -12.4257202148, 1.56488108635, -0.155045381908, 1.0, 0.0515351721056, 
3.70907013519, 1.90476712911, -2.53820369372, 32.8601668215, -12.4241962433, 1.53903889656, 3.72067407547, 1.90088232223, -2.53416185052, 28.8873291016, -12.4241962433, 1.53903889656, -0.146248616793, 1.0, 0.0522734687156, 
3.70802319629, 1.90551639746, -2.53855907527, 32.7311940835, -12.4173259735, 1.49454379082, 3.71910672191, 1.90203504277, -2.53482260997, 28.750711441, -12.4173259735, 1.49454379082, -0.234368999515, 1.0, 0.0361977719668, 
3.70615044108, 1.90482199436, -2.53780233557, 32.545852951, -12.4076747894, 1.45861506462, 3.71614845881, 1.90096673031, -2.53387120604, 28.556886673, -12.4076747894, 1.45861506462, -0.24206828512, 1.0, 0.0447565640921, 
3.70776608632, 1.90448820144, -2.535828287, 32.3506648332, -12.3977270126, 1.50893807411, 3.7184052483, 1.90045320274, -2.5306605201, 28.3508644104, -12.3977270126, 1.50893807411, -0.276167508727, 1.0, 0.0500978835183, 
3.70754097468, 1.90510221884, -2.53635076706, 32.1300947233, -12.3874931335, 1.571844697, 3.71811921656, 1.9013978449, -2.53148771207, 28.1164588928, -12.3874931335, 1.571844697, -0.342339924888, 1.0, 0.0498195250757, 
3.70839840629, 1.90393869691, -2.53492184657, 31.8724383269, -12.3760309219, 1.64832007885, 3.71927026618, 1.89960781116, -2.52919688858, 27.8417472839, -12.3760309219, 1.64832007885, -0.411516237781, 1.0, 0.0502577880714, 
3.70586469752, 1.90509937277, -2.53567176618, 31.1583389575, -12.3515901566, 1.89659309387, 3.71548157589, 1.90139346632, -2.53067045928, 27.1069660187, -12.3515901566, 1.89659309387, -0.590848461538, 1.0, 0.0502704242278, 
3.70917684923, 1.90488563994, -2.53439295687, 30.5580400922, -12.3327646255, 2.01373910904, 3.72039962647, 1.90106464659, -2.52829374726, 26.4769649506, -12.3327646255, 2.01373910904, -0.777460113316, 1.0, 0.0505577415552, 
3.70747390346, 1.9053390096, -2.53334450099, 29.8847021426, -12.3339328766, 2.11612248421, 3.71765407738, 1.90176213837, -2.52690532327, 25.7643203735, -12.3339328766, 2.11612248421, -0.984673040606, 1.0, 0.050243203355, 
3.70746201417, 1.90578034277, -2.53285929894, 29.2546994861, -12.3186826706, 2.18631982803, 3.7175733896, 1.90244111248, -2.52616300691, 25.0848445892, -12.3186826706, 2.18631982803, -1.19586477906, 1.0, 0.0491087558892, 
3.70687526529, 1.90456818637, -2.53280348362, 28.7728785931, -12.3126583099, 2.2072994709, 3.71666669628, 1.90057625649, -2.52615155568, 24.5442962646, -12.3126583099, 2.2072994709, -1.3094365767, 1.0, 0.0501674972599, 
3.70859920134, 1.9054265798, -2.53217985191, 28.153778184, -12.4539384842, 2.32826066017, 3.71922698461, 1.90189686176, -2.52496848751, 23.8595046997, -12.4539384842, 2.32826066017, -1.43576573784, 1.0, 0.0507360218286, 
3.70772232209, 1.90520288409, -2.53082606176, 27.7998940235, -12.4424390793, 2.43458175659, 3.7177110979, 1.90155271452, -2.52300383122, 23.4327754974, -12.4424390793, 2.43458175659, -1.5263479276, 1.0, 0.0500440849712, 
3.70646568199, 1.90526341375, -2.53018327687, 27.3985717998, -12.4314670563, 2.55293869972, 3.71570119298, 1.90164583707, -2.52218174553, 22.9550685883, -12.4314670563, 2.55293869972, -1.36976840123, 1.0, 0.0583141317136, 
3.70708649523, 1.90464900739, -2.52954834576, 26.5528543249, -12.4163169861, 2.77797222137, 3.71656069777, 1.90070059652, -2.52111984441, 22.0294742584, -12.4163169861, 2.77797222137, -1.7050985304, 1.0, 0.0507652572654, 
3.70884753949, 1.9044107568, -2.5290201589, 26.0163862889, -12.5056734085, 2.92454051971, 3.7191861841, 1.90033405715, -2.52006749813, 21.4064464569, -12.5056734085, 2.92454051971, -1.82802679907, 1.0, 0.0499669697379, 
