virtualX, virtualY, virtualZ, virtualHeading, virtualPitch, virtualRoll, physX, physY, physZ, physHeading, physPitch, physRoll, steeringRate, translationGain, deltaFrameTime, 
#Female, #RDW:SteerToCenter, #Tracker:WorldVizPPT, #ConstrainedNavigation, #HMD:NvisSX111, 
10.4730513445, 1.67755240138, -0.439635426972, 11.6986312577, -5.82571983337, -0.0596628300846, 10.6909093374, 1.67755240138, -0.39586454315, -3.09191250801, -5.82571983337, -0.0596628300846, -2.23652918667, 0.991312499772, 0.0341384455852, 
10.4698857632, 1.6779153781, -0.427303966755, 11.7749828876, -5.82571983337, -0.0596628300846, 10.6846461833, 1.6779153781, -0.384652402981, -3.09191250801, -5.82571983337, -0.0596628300846, -3.04232854138, 0.991410503787, 0.021368093907, 
10.468199762, 1.67760995152, -0.416238734383, 11.6291726436, -5.95359420776, -0.152725338936, 10.6801007946, 1.67760995152, -0.374317913262, -3.30273151398, -5.95359420776, -0.152725338936, -3.63937343667, 0.991149963833, 0.0146394764179, 
10.4656643013, 1.6777539794, -0.405140367365, 11.6824511652, -5.95359420776, -0.152725338936, 10.6747438142, 1.6777539794, -0.364157703719, -3.30273151398, -5.95359420776, -0.152725338936, -3.20448540271, 0.991239067798, 0.0187507601548, 
10.4661029039, 1.67703063692, -0.393850202819, 11.2106902255, -5.7106256485, -0.286321401596, 10.6721230712, 1.67703063692, -0.353064531004, -3.83457899094, -5.7106256485, -0.286321401596, -2.63566106851, 0.9904510048, 0.0320868243494, 
10.4688464991, 1.67549202942, -0.385018490079, 11.2952602192, -5.7106256485, -0.286321401596, 10.6724835056, 1.67549202942, -0.343734277416, -3.83457899094, -5.7106256485, -0.286321401596, -3.71970346628, 0.990534505748, 0.0161401119996, 
10.471384261, 1.67428174331, -0.37783739243, 11.0716047667, -5.68846559525, -0.458754748106, 10.6730265115, 1.67428174331, -0.336064369253, -4.11827087402, -5.68846559525, -0.458754748106, -3.0629873568, 0.990130396398, 0.0174811431902, 
10.4930805919, 1.67046737482, -0.394278987865, 11.1251492872, -5.68846559525, -0.458754748106, 10.6985244931, 1.67046737482, -0.346348195431, -4.11827087402, -5.68846559525, -0.458754748106, -4.93213872326, 0.990045857334, 0.0140041136213, 
10.5100828263, 1.66792174507, -0.402977598459, 10.8920211083, -5.27653169632, -0.459384948015, 10.7174241467, 1.66792174507, -0.350210339527, -4.42046928406, -5.27653169632, -0.459384948015, -5.32244025309, 0.989513263558, 0.0164359708908, 
10.5004621054, 1.66934328169, -0.380890105448, 10.9795005814, -5.27653169632, -0.459384948015, 10.7021518679, 1.66934328169, -0.331248782377, -4.72548055649, -5.57911109924, -0.101881057024, -5.12919987698, 0.989169481768, 0.0242951842245, 
10.4925009638, 1.67049277985, -0.361331842117, 10.5429081428, -5.68076133728, 0.0450182594359, 10.6889767006, 1.67049277985, -0.314451806644, -4.98167657852, -5.68076133728, 0.0450182594359, -5.15078008752, 0.988888772441, 0.0272266881855, 
10.4835476456, 1.67152931429, -0.338883922968, 10.6831468262, -5.68076133728, 0.0450182594359, 10.6741773727, 1.67152931429, -0.295003157818, -4.98167657852, -5.68076133728, 0.0450182594359, -7.33686916686, 0.989058730021, 0.0152322478598, 
10.4763736321, 1.67249136916, -0.320227656313, 10.6192646833, -5.24868106842, -0.236666873097, 10.6620506988, 1.67249136916, -0.278836689055, -5.15731573105, -5.24868106842, -0.236666873097, -6.25185433243, 0.98890768632, 0.0189683306525, 
10.4699701042, 1.67343690767, -0.304211752489, 10.7378519235, -5.24868106842, -0.236666873097, 10.6514159178, 1.67343690767, -0.265011802514, -5.22192621231, -5.84547805786, -0.355984807014, -4.87653718878, 0.988921373719, 0.0325538622348, 
10.488840515, 1.66972764127, -0.313089194912, 10.6379655687, -5.49430704117, -0.458198487759, 10.6722418692, 1.66972764127, -0.268325394051, -5.41595220566, -5.49430704117, -0.458198487759, -7.3941289932, 0.988572999758, 0.0153824931824, 
10.490319234, 1.66885255685, -0.300014623899, 10.7517057075, -5.49430704117, -0.458198487759, 10.6700218875, 1.66885255685, -0.255201815901, -5.41595220566, -5.49430704117, -0.458198487759, -5.99451013927, 0.98868988132, 0.0167914246645, 
10.4911290443, 1.66970150469, -0.287408232704, 10.5464109545, -5.2028799057, -0.638957083225, 10.667191604, 1.66970150469, -0.242742352458, -5.72190332413, -5.2028799057, -0.638957083225, -5.54351372335, 0.988290833828, 0.0164523191443, 
10.4949617823, 1.66940224928, -0.279207284489, 10.6376146114, -5.2028799057, -0.638957083225, 10.6685898733, 1.66940224928, -0.23369008534, -6.07490587234, -4.73706960678, -0.994330585003, -3.72635382163, 0.987783766026, 0.0339457579769, 
10.4979941981, 1.67006483792, -0.27065827794, 9.98756251495, -4.34659004211, -1.1318936348, 10.668973464, 1.67006483792, -0.224515027136, -6.49844932556, -4.34659004211, -1.1318936348, -5.57002583684, 0.987160019217, 0.0162595575713, 
10.4988071602, 1.67101159791, -0.261514458747, 10.0781286707, -4.34659004211, -1.1318936348, 10.6671345484, 1.67101159791, -0.215399370817, -6.49844932556, -4.34659004211, -1.1318936348, -4.26462753398, 0.987241242279, 0.0162676699308, 
10.4994543701, 1.67187134873, -0.253694534598, 9.82473362827, -4.25611066818, -1.24862062931, 10.665459251, 1.67187134873, -0.207629867816, -6.82121992111, -4.25611066818, -1.24862062931, -3.6153603067, 0.986772525253, 0.0168825835013, 
