virtualX, virtualY, virtualZ, virtualHeading, virtualPitch, virtualRoll, physX, physY, physZ, physHeading, physPitch, physRoll, steeringRate, translationGain, deltaFrameTime, 
#Male, #NoRDW, #Tracker:WorldVizPPT, #OpenWorld, #HMD:NvisSX60, 
2.86756893136, 1.88425936908, -5.64331073434, -112.437713623, 6.0248913765, -0.303553581238, 2.86963780982, 1.88425936908, -5.64151240656, -112.437713623, 6.0248913765, -0.303553581238, 0, 1, 0.0346322475361, 
2.869623882, 1.8884449882, -5.64080081229, -112.489639282, 6.02558612823, -0.308905512094, 2.87169048493, 1.8884449882, -5.63900062319, -112.489639282, 6.02558612823, -0.308905512094, 0, 1, 0.0441871778148, 
2.86729231983, 1.88455279995, -5.6419295643, -112.536361694, 6.02619886398, -0.313739061356, 2.86935984399, 1.88455279995, -5.64013127612, -112.536361694, 6.02619886398, -0.313739061356, 0, 1, 0.0406761462667, 
2.87130597783, 1.88189263365, -5.63870024196, -112.565673828, 6.02656507492, -0.316774040461, 2.87337184937, 1.88189263365, -5.63689990085, -112.565673828, 6.02656507492, -0.316774040461, 0, 1, 0.0405351698669, 
2.86834132644, 1.88583197526, -5.64201839273, -112.614402771, 5.98346424103, -0.32179787755, 2.87041002107, 1.88583197526, -5.64022057179, -112.614402771, 5.98346424103, -0.32179787755, 0, 1, 0.0432769828346, 
2.87076428228, 1.8856418638, -5.64321326279, -112.623626709, 5.91583633423, -0.322743207216, 2.87283316924, 1.8856418638, -5.64141505177, -112.623626709, 5.91583633423, -0.322743207216, 0, 1, 0.0411305970706, 
2.86638348998, 1.8841457942, -5.6433724833, -112.624084473, 5.88238763809, -0.32278907299, 2.86845237822, 1.8841457942, -5.64157430728, -112.624084473, 5.88238763809, -0.32278907299, 0, 1, 0.0408497320934, 
2.86998857093, 1.88021851569, -5.63947298087, -112.624176025, 5.87539291382, -0.329324424267, 2.87205745293, 1.88021851569, -5.63767479909, -112.624176025, 5.87539291382, -0.329324424267, 0, 1, 0.0427446082602, 
2.86345994936, 1.88657998588, -5.64224746261, -112.624176025, 5.87539291382, -0.349331527948, 2.86552883136, 1.88657998588, -5.64044928083, -112.624176025, 5.87539291382, -0.349331527948, 0, 1, 0.0413664968292, 
2.86611146594, 1.88657502773, -5.64503523068, -112.624176025, 5.87539291382, -0.349331527948, 2.86818034795, 1.88657502773, -5.64323704891, -112.624176025, 5.87539291382, -0.349331527948, 0, 1, 0.0409087794502, 
2.86540673302, 1.88655914622, -5.64709563002, -112.624176025, 5.87539291382, -0.349331527948, 2.86747561502, 1.88655914622, -5.64529744824, -112.624176025, 5.87539291382, -0.349331527948, 0, 1, 0.0417434884782, 
2.86696416892, 1.88583906293, -5.64695215448, -112.624206543, 5.87316322327, -0.349334299564, 2.86903305084, 1.88583906293, -5.64515397187, -112.624206543, 5.87316322327, -0.349334299564, 0, 1, 0.0423098864104, 
2.86213894118, 1.88635360846, -5.64727629698, -112.62487793, 5.81760215759, -0.349401533604, 2.86420782691, 1.88635360846, -5.64547817091, -112.62487793, 5.81760215759, -0.349401533604, 0, 1, 0.0465324047881, 
2.86784131317, 1.88135231389, -5.6471876438, -112.624092102, 5.61752414703, -0.451174020767, 2.86991020011, 1.88135231389, -5.64538959595, -112.624092102, 5.61752414703, -0.451174020767, 0, 1, 0.0411872954712, 
2.85810442354, 1.88664860032, -5.65131533055, -112.606590271, 5.15447044373, -0.561965584755, 2.86017205007, 1.88664860032, -5.64951430822, -112.606590271, 5.15447044373, -0.561965584755, 0, 1, 0.0431099259994, 
2.85803798219, 1.88542330428, -5.65595766088, -112.531890869, 4.08074569702, -0.58583843708, 2.86009955634, 1.88542330428, -5.65415654799, -112.531890869, 4.08074569702, -0.58583843708, 0, 1, 0.0413617119454, 
2.85677665841, 1.8863577314, -5.65754878474, -112.489562988, 3.61240005493, -0.557701408863, 2.85883705744, 1.8863577314, -5.6557467396, -112.489562988, 3.61240005493, -0.557701408863, 0, 1, 0.0398530724808, 
2.85387495737, 1.88423808637, -5.66149012728, -112.347198486, 2.00437045097, -0.425637304783, 2.8559255722, 1.88423808637, -5.65968086004, -112.347198486, 2.00437045097, -0.425637304783, 0, 1, 0.0429705315195, 
2.844375622, 1.88346463053, -5.66481730326, -112.236831665, 0.0954912081361, -0.316962987185, 2.84641984544, 1.88346463053, -5.66298973163, -112.236831665, 0.0954912081361, -0.316962987185, 0, 1, 0.0458363011033, 
2.82237981938, 1.87964858496, -5.66353930147, -112.141700745, -1.75102424622, -0.233745664358, 2.82442619507, 1.87964858496, -5.66167521093, -112.141700745, -1.75102424622, -0.233745664358, 0, 1, 0.036884939071, 
2.81562987125, 1.87853649762, -5.66739052191, -112.042366028, -3.70994853973, -0.26893851161, 2.81766958015, 1.87853649762, -5.66551472308, -112.042366028, -3.70994853973, -0.26893851161, 0, 1, 0.0417693783974, 
2.80711064467, 1.87772099511, -5.67293954958, -111.996803284, -4.16009521484, -0.263489633799, 2.80914594357, 1.87772099511, -5.67105697434, -111.996803284, -4.16009521484, -0.263489633799, 0, 1, 0.0364197886287, 
2.79766655036, 1.87731704143, -5.67755511676, -111.610977173, -5.98120546341, -0.360563784838, 2.79967098268, 1.87731704143, -5.67560884142, -111.610977173, -5.98120546341, -0.360563784838, 0, 1, 0.0757916337156, 
2.80752522118, 1.87536909268, -5.67116454758, -111.498054504, -6.49556875229, -0.372020214796, 2.80954222935, 1.87536909268, -5.66923771483, -111.498054504, -6.49556875229, -0.372020214796, 0, 1, 0.0352128207557, 
