virtualX, virtualY, virtualZ, virtualHeading, virtualPitch, virtualRoll, physX, physY, physZ, physHeading, physPitch, physRoll, steeringRate, translationGain, deltaFrameTime, 
#Male, #NoRDW, #Tracker:WorldVizPPT, #OpenWorld, #HMD:NvisSX60, 
-4.64553279114, 1.86998093309, -5.3070026488, -108.922485352, -7.63338661194, -5.65575313568, -4.64490642528, 1.86998093309, -5.31045550038, -108.922485352, -7.63338661194, -5.65575313568, 0, 1, -24.6657259713, 
-4.64672467965, 1.86775167224, -5.30269993335, -108.92552948, -7.60422515869, -5.54405975342, -4.64609854239, 1.86775167224, -5.30615284827, -108.92552948, -7.60422515869, -5.54405975342, 0, 1, -24.6657259713, 
-4.64927614182, 1.86803271474, -5.3024751068, -108.929779053, -7.56294059753, -5.48744297028, -4.64865002123, 1.86803271474, -5.30592821095, -108.929779053, -7.56294059753, -5.48744297028, 0, 1, -24.6657259713, 
-4.64777498252, 1.86729966518, -5.30040131995, -108.929779053, -7.56294059753, -5.48744297028, -4.64714886193, 1.86729966518, -5.3038544241, -108.929779053, -7.56294059753, -5.48744297028, 0, 1, -24.6657259713, 
-4.64971593812, 1.86981884986, -5.30466963872, -108.936943054, -7.49238634109, -5.35046625137, -4.64908928382, 1.86981884986, -5.30812298553, -108.936943054, -7.49238634109, -5.35046625137, 0, 1, -24.6657259713, 
-4.64969569749, 1.86875721903, -5.30408450881, -108.936943054, -7.49238634109, -5.35046625137, -4.64906904319, 1.86875721903, -5.30753785563, -108.936943054, -7.49238634109, -5.35046625137, 0, 1, -24.6657259713, 
-4.65293278615, 1.86976421129, -5.30261484002, -108.890350342, -7.48832702637, -5.27764940262, -4.65230493566, 1.86976421129, -5.30606555493, -108.890350342, -7.48832702637, -5.27764940262, 0, 1, -24.6657259713, 
-4.65509545764, 1.86851310845, -5.29949482026, -108.890350342, -7.48832702637, -5.27764940262, -4.65446760715, 1.86851310845, -5.30294553517, -108.890350342, -7.48832702637, -5.27764940262, 0, 1, -24.6657259713, 
-4.65487174509, 1.86839994199, -5.29896549755, -108.662322998, -7.47138547897, -5.30094718933, -4.65424178976, 1.86839994199, -5.30241710699, -108.662322998, -7.47138547897, -5.30094718933, 0, 1, -24.6657259713, 
-4.65351554832, 1.86832161004, -5.30046933292, -108.524215698, -7.46106147766, -5.31559228897, -4.65288922181, 1.86832161004, -5.303924207, -108.524215698, -7.46106147766, -5.31559228897, 0, 1, -24.6657259713, 
-4.65583755779, 1.86847208954, -5.30128782539, -108.524215698, -7.46106147766, -5.31559228897, -4.65521123129, 1.86847208954, -5.30474269947, -108.524215698, -7.46106147766, -5.31559228897, 0, 1, -24.6657259713, 
