virtualX, virtualY, virtualZ, virtualHeading, virtualPitch, virtualRoll, physX, physY, physZ, physHeading, physPitch, physRoll, steeringRate, translationGain, deltaFrameTime, 
#Male, #RDW:SteerToMultipleTargets, #Tracker:WorldVizPPT, #OpenWorld, #HMD:NvisSX111, 
7.28210521233, 1.80293063297, 0.0214470433033, -90.0039446982, -12.5424051285, 5.03043365479, 7.27997433937, 1.80293063297, -0.0123560076132, -90.111000061, -12.5424051285, 5.03043365479, 0.223527926412, 1.0, 0.0172319962625, 
7.28210521233, 1.80293063297, 0.0214470433033, -90.0077965306, -12.5424051285, 5.03043365479, 7.27997433937, 1.80293063297, -0.0123560076132, -90.1325073242, -12.7482614517, 4.80158758163, 0.0918863754936, 1.0, 0.0432737337277, 
7.24546354502, 1.80341406947, 0.0149197945179, -90.2510992742, -12.7407894135, 4.47819662094, 7.24337234831, 1.80341406947, -0.0191021924685, -90.3503265381, -12.7407894135, 4.47819662094, 0.142047905839, 1.0, 0.0302370354374, 
7.18020402238, 1.81012900165, 0.00532893794131, -90.4498905365, -12.7712888718, 4.56153488159, 7.17816284992, 1.81012900165, -0.0290274706302, -90.5448226929, -12.7712888718, 4.56153488159, 0.11800076816, 1.0, 0.0501497791098, 
7.1391080142, 1.82146261702, 0.00953117767754, -90.8229194551, -13.017870903, 4.92376422882, 7.13703429076, 1.82146261702, -0.0251567694626, -90.9119338989, -13.017870903, 4.92376422882, 0.206407291674, 1.0, 0.03374976455, 
7.1391080142, 1.82146261702, 0.00953117767754, -90.8298856526, -13.017870903, 4.92376422882, 7.13703429076, 1.82146261702, -0.0251567694626, -90.9119338989, -13.017870903, 4.92376422882, 0.242755434837, 1.0, 0.0315689431079, 
7.12502507221, 1.81059178063, -0.00809220730059, -91.0674991362, -13.4053449631, 5.16025686264, 7.1230475234, 1.81059178063, -0.0428565799683, -91.1418838501, -13.4053449631, 5.16025686264, 0.275665324754, 1.0, 0.0327200129263, 
7.05957007949, 1.80238123588, -0.00672451240378, -91.1333426397, -13.6585760117, 5.11492538452, 7.05758957025, 1.80238123588, -0.0416387817273, -91.1987075806, -13.6585760117, 5.11492538452, 0.292114280997, 1.0, 0.0366530780976, 
7.03939233168, 1.79800815756, -0.0221831314019, -91.2093800326, -13.8245258331, 4.97374629974, 7.03744713704, 1.79800815756, -0.0571433872394, -91.2640380859, -13.8245258331, 4.97374629974, 0.396891469973, 1.0, 0.0307800233012, 
7.03939233168, 1.79800815756, -0.0221831314019, -91.2215963613, -13.8245258331, 4.97374629974, 7.03744713704, 1.79800815756, -0.0571433872394, -91.3640899658, -13.9975881577, 4.84639883041, 0.411872081364, 1.0, 0.0331840780752, 
7.01250721008, 1.79814452989, -0.029106618695, -91.7091637979, -13.8970098495, 5.02417850494, 7.01062549981, 1.79814452989, -0.0643088750766, -91.7379379272, -13.8970098495, 5.02417850494, 0.448406048256, 1.0, 0.0350204729244, 
6.96792384569, 1.79471677759, -0.0526758063027, -92.0178283104, -13.8502187729, 5.18779945374, 6.96617518661, 1.79471677759, -0.0881280405014, -92.0308990479, -13.8502187729, 5.18779945374, 0.577820203531, 1.0, 0.0316763484479, 
6.93202559673, 1.79425097368, -0.0600269939389, -92.366064711, -13.5549116135, 5.36408996582, 6.93032158889, 1.79425097368, -0.0956940016972, -92.3608322144, -13.5549116135, 5.36408996582, 0.654265220108, 1.0, 0.0327065023895, 
6.93202559673, 1.79425097368, -0.0600269939389, -92.387463438, -13.5549116135, 5.36408996582, 6.93032158889, 1.79425097368, -0.0956940016972, -92.7440032959, -13.3426523209, 5.47379922867, 0.683510518263, 1.0, 0.0361488046946, 
6.92706757181, 1.79708754154, -0.0705261131897, -93.2294322684, -13.0500869751, 5.41843175888, 6.92550890968, 1.79708754154, -0.106260535422, -93.1780929565, -13.0500869751, 5.41843175888, 0.886164182906, 1.0, 0.0306510335411, 
6.85784443923, 1.80682109131, -0.0944029056876, -94.4160026859, -13.2261323929, 5.31989049911, 6.85676045735, 1.80682109131, -0.131471517263, -94.3375015259, -13.2261323929, 5.31989049911, 1.11547774381, 1.0, 0.0336958718565, 
6.82762081566, 1.81226777221, -0.106014327248, -95.0400764974, -13.2673254013, 5.27147245407, 6.82664096742, 1.81226777221, -0.143350442269, -94.9239883423, -13.2673254013, 5.27147245407, 1.075020884, 1.0, 0.0457373684141, 
6.82762081566, 1.81226777221, -0.106014327248, -95.0892451236, -13.2673254013, 5.27147245407, 6.82664096742, 1.81226777221, -0.143350442269, -96.0262527466, -12.6017112732, 4.99485874176, 1.62991840937, 1.0, 0.0385021130486, 
6.79316408524, 1.81543817282, -0.120625197757, -96.8415069572, -12.2163629532, 4.88300514221, 6.79258507902, 1.81543817282, -0.158872693184, -96.613494873, -12.2163629532, 4.88300514221, 2.12152805967, 1.0, 0.0337473808457, 
6.74131343178, 1.8211414996, -0.139214096249, -97.6161211611, -12.2501840591, 4.78931236267, 6.74089031545, 1.8211414996, -0.177890811658, -97.3165130615, -12.2501840591, 4.78931236267, 2.51331166416, 1.0, 0.0322690714752, 
6.72980951231, 1.82026467434, -0.148892119052, -98.5463292298, -12.6207447052, 4.8218126297, 6.72947974112, 1.82026467434, -0.187678716541, -98.1656188965, -12.6207447052, 4.8218126297, 2.89150759611, 1.0, 0.0323309278335, 
6.72980951231, 1.82026467434, -0.148892119052, -98.6398143532, -12.6207447052, 4.8218126297, 6.72947974112, 1.82026467434, -0.187678716541, -99.1050491333, -13.1438245773, 4.98108148575, 3.58636651304, 1.0, 0.0299752597929, 
